id,lat,lon,cluster,opened,cluster_solved
849,25.656047571822935,-100.2658425776408,4,1,4
1454,25.633899367411484,-100.26858008899788,4,1,4
1567,25.661167439936516,-100.24755031966157,4,1,4
1865,25.6515171226097,-100.26328750648165,4,1,4
2476,25.64525745956394,-100.26977633282073,4,1,4
3949,25.642982382948194,-100.26153052833844,4,1,4
4670,25.656885658493096,-100.25671994460419,4,1,4
