i,p,dist_m,uncovered,cluster_solved,lat_i,lon_i,cluster_i,w_i,lat_p,lon_p,cluster_p
4,,,1,1,25.63415025280789,-100.29627171452192,1,157.76758033266887,,,
5,,,1,1,25.621917831093604,-100.29959339998086,1,42.055148402813145,,,
6,,,1,1,25.61586032013491,-100.29787272841922,1,4.335239977643091,,,
7,2855.0,177.5202282853658,0,1,25.64054202214161,-100.30034474692995,1,107.73785732222179,25.639706286692704,-100.29936614199681,1.0
9,,,1,1,25.634082803548985,-100.29291465650122,1,159.8823344564981,,,
11,,,1,1,25.636815586840495,-100.30046796368057,1,142.3483273987152,,,
12,2855.0,183.32313758064012,0,1,25.64131479793474,-100.29868663309797,1,113.82200975079238,25.639706286692704,-100.29936614199681,1.0
24,,,1,1,25.63371174765695,-100.29549665431922,1,41.02916345237066,,,
26,20.0,247.3727771654812,0,1,25.63906513682475,-100.30901151952237,1,39.540273368840516,25.638630761745237,-100.30697300849924,1.0
29,427.0,210.0907296751904,0,1,25.64328483615442,-100.31468682470494,1,26.199577610146008,25.642596295660088,-100.31316395348524,1.0
30,,,1,1,25.636250658843835,-100.31650467302136,1,109.49388989586323,,,
31,,,1,1,25.638830943390207,-100.33474598953534,1,119.36284627278116,,,
32,1543.0,333.54425773524144,0,1,25.629256806405127,-100.28725520186889,1,65.13016215753154,25.629896919097316,-100.29093366045392,1.0
33,,,1,1,25.622238413739748,-100.27916711745193,1,70.33825632188027,,,
40,19.0,347.78166647143075,0,1,25.632829259333487,-100.2844205225283,1,3.819469286801079,25.634238117743163,-100.28431544086062,1.0
47,,,1,1,25.63929778327273,-100.33670563636363,1,144.0120432716139,,,
55,,,1,1,25.639490883575387,-100.27710282785523,1,38.40469036744847,,,
59,,,1,1,25.623526528332768,-100.27653241613541,1,211.93185225590426,,,
64,,,1,1,25.638382391361905,-100.31904536117135,1,129.69510677490555,,,
70,,,1,1,25.63484952484944,-100.31631983935299,1,176.38682965907086,,,
71,53.0,291.7334613952418,0,1,25.641902174072076,-100.29975855416133,1,29.659904859457654,25.642968839913546,-100.30115688390744,1.0
73,,,1,1,25.633583836308734,-100.29110720183728,1,0.0,,,
74,,,1,1,25.643178360835595,-100.30325935306368,1,44.12394425847965,,,
85,,,1,1,25.61885563343965,-100.29006549865079,1,1.829935520426035,,,
95,,,1,1,25.620148225458586,-100.29292232660686,1,38.078362485471146,,,
96,,,1,1,25.62637275520892,-100.28641307243318,1,88.02070498279429,,,
100,427.0,224.86850381842697,0,1,25.642449386680873,-100.31075396277978,1,66.11493354984104,25.642596295660088,-100.31316395348524,1.0
102,,,1,1,25.629886572454478,-100.30559603857756,1,30.53149641299918,,,
110,,,1,1,25.617710481051585,-100.29967204189889,1,60.470859372805926,,,
112,,,1,1,25.61842290870186,-100.29708885810595,1,38.77647118399204,,,
119,1584.0,312.954434470779,0,1,25.6304737563509,-100.28029925749459,1,52.526138774204284,25.628310385838528,-100.28134217676387,1.0
123,,,1,1,25.637265296811478,-100.31786495673032,1,75.38860048063601,,,
126,2647.0,266.54551345771597,0,1,25.63534864092353,-100.28932909237516,1,244.3582708592263,25.634708650710497,-100.29095887696987,1.0
128,,,1,1,25.640694593871448,-100.3016342431017,1,71.05223120691842,,,
130,,,1,1,25.6364470588,-100.3127484910467,1,2.7347699507687278,,,
133,,,1,1,25.638374484202274,-100.32141487304447,1,53.99882617623384,,,
138,,,1,1,25.636249100576702,-100.31509608325236,1,154.65282738407026,,,
144,,,1,1,25.63641990665351,-100.28029104591798,1,53.153736929798676,,,
145,,,1,1,25.638547890512847,-100.2877762027535,1,182.70642257282353,,,
153,,,1,1,25.63526985029687,-100.29658701127242,1,122.66673396455076,,,
154,,,1,1,25.628178013070386,-100.27533807834753,1,13.677453263681961,,,
155,1408.0,319.9282497567249,0,1,25.629841415075393,-100.28455881973464,1,16.736009268782897,25.631914537440682,-100.28553063678523,1.0
158,930.0,304.19872555196434,0,1,25.635264551136512,-100.30469810460659,1,88.59328125768155,25.637397057658692,-100.30452498794638,1.0
161,,,1,1,25.641594683101793,-100.29444373026935,1,39.533376817416475,,,
168,,,1,1,25.638421030338584,-100.31487610515765,1,0.9071256573138851,,,
169,1408.0,159.65724122811886,0,1,25.630348449658623,-100.28501239480718,1,94.91379813487903,25.631914537440682,-100.28553063678523,1.0
181,,,1,1,25.638821649852705,-100.2908618488116,1,33.653305884084354,,,
182,,,1,1,25.62350435432374,-100.30415753499081,1,82.45058225908699,,,
190,,,1,1,25.63646623997435,-100.28677683741361,1,176.66924840691445,,,
193,,,1,1,25.638917066380085,-100.29483188565246,1,90.9356182161731,,,
194,,,1,1,25.633676164368175,-100.30904070429109,1,177.1042999691125,,,
195,,,1,1,25.62253838853694,-100.30438073359375,1,40.08240816724386,,,
196,,,1,1,25.63678490375336,-100.28193862302845,1,40.07505182314988,,,
199,,,1,1,25.633882818603237,-100.27833880843507,1,100.11161156527453,,,
201,,,1,1,25.61668697379267,-100.28183356988738,1,5.442753943883311,,,
223,2855.0,151.6534846143413,0,1,25.64016756447341,-100.30044032091634,1,238.7299610291157,25.639706286692704,-100.29936614199681,1.0
224,,,1,1,25.641501895431876,-100.28199117071868,1,70.07289627024467,,,
227,,,1,1,25.62264062462698,-100.2907963939432,1,45.7010970767717,,,
228,,,1,1,25.63720033089786,-100.30679399121304,1,119.67316269487849,,,
229,,,1,1,25.642014527849422,-100.30604464605376,1,53.26154205141756,,,
232,,,1,1,25.620379003708774,-100.29615571579052,1,140.9479170808439,,,
234,1543.0,250.20531414463477,0,1,25.630581181119464,-100.289548682061,1,18.773093009367823,25.629896919097316,-100.29093366045392,1.0
239,,,1,1,25.638553242480047,-100.29794605801625,1,4.773597723974617,,,
240,,,1,1,25.641055788027103,-100.27987118025075,1,113.45894880851905,,,
241,,,1,1,25.633475459958056,-100.29682286364326,1,16.468395360991977,,,
249,,,1,1,25.652871890519,-100.32387616042365,1,97.25979095324294,,,
267,,,1,1,25.61493010527755,-100.28605077211026,1,90.01682937315826,,,
272,,,1,1,25.629722372983856,-100.2862732730614,1,17.63463092225984,,,
274,,,1,1,25.646400980762582,-100.31532537140916,1,60.73276484758802,,,
280,2647.0,348.0363663332238,0,1,25.633531788483104,-100.28859597443753,1,28.689366268123905,25.634708650710497,-100.29095887696987,1.0
282,1408.0,224.4967097075209,0,1,25.631576938880354,-100.28774257133864,1,63.401082921969646,25.631914537440682,-100.28553063678523,1.0
291,1408.0,281.87458440391515,0,1,25.63117954823384,-100.28457357575871,1,86.69732276419718,25.631914537440682,-100.28553063678523,1.0
292,427.0,294.806905935054,0,1,25.64181424639619,-100.31482479927257,1,202.7486692973984,25.642596295660088,-100.31316395348524,1.0
297,,,1,1,25.62499015723454,-100.30297709307732,1,38.19877923732347,,,
300,2855.0,253.22666062172357,0,1,25.640924699964888,-100.30073794297164,1,21.683534517422753,25.639706286692704,-100.29936614199681,1.0
305,930.0,299.1514440826835,0,1,25.63821882887963,-100.30219917653287,1,8.108094840521712,25.637397057658692,-100.30452498794638,1.0
308,1543.0,152.72994119428787,0,1,25.629094918056392,-100.2897729144558,1,33.73059019880908,25.629896919097316,-100.29093366045392,1.0
309,,,1,1,25.632117675849965,-100.29310088475229,1,46.37996225487099,,,
314,,,1,1,25.631285071343765,-100.27169333394879,1,115.88092998811462,,,
318,,,1,1,25.62125471376297,-100.28240705705188,1,19.53646625609427,,,
319,,,1,1,25.63601568130719,-100.31237665008719,1,154.19817593314926,,,
323,,,1,1,25.635566298200494,-100.30103412338916,1,58.798443413288354,,,
325,,,1,1,25.63799815204925,-100.33349245634231,1,198.8117653663805,,,
327,1543.0,312.9009708193448,0,1,25.63172907739157,-100.28856723718656,1,214.52466491965345,25.629896919097316,-100.29093366045392,1.0
328,2855.0,238.32175128323917,0,1,25.640190318437426,-100.30084515007418,1,0.9516444513245371,25.639706286692704,-100.29936614199681,1.0
337,,,1,1,25.62602221029967,-100.30063741480704,1,227.0005244459943,,,
338,930.0,286.7247294658224,0,1,25.635502796762765,-100.30373848823065,1,47.78988188526009,25.637397057658692,-100.30452498794638,1.0
339,,,1,1,25.626532621484888,-100.28585613027647,1,69.03704692959947,,,
341,,,1,1,25.64018740143476,-100.31012193004732,1,110.88185781826716,,,
342,,,1,1,25.623124520967952,-100.29369855609707,1,98.87379922360316,,,
347,,,1,1,25.626481902842077,-100.29021250404831,1,192.5332671029878,,,
350,,,1,1,25.637818868689852,-100.29382033080249,1,216.45390414293942,,,
356,,,1,1,25.642374658461645,-100.32223906068877,1,151.98171417383963,,,
357,1408.0,216.69917721496967,0,1,25.631589546216148,-100.2848717109871,1,49.61805621724337,25.631914537440682,-100.28553063678523,1.0
363,2855.0,54.82225598767965,0,1,25.639942961305703,-100.2993382814012,1,123.42125714453275,25.639706286692704,-100.29936614199681,1.0
368,,,1,1,25.62064951070077,-100.3012885968196,1,202.429422797004,,,
370,,,1,1,25.63065239001226,-100.27496190277128,1,44.550941011909394,,,
371,1584.0,175.70569858057888,0,1,25.630196913237942,-100.28139289905609,1,95.71072652463357,25.628310385838528,-100.28134217676387,1.0
373,,,1,1,25.617461833753225,-100.29907003005825,1,167.2753201398154,,,
375,,,1,1,25.635520525643905,-100.31558594610689,1,53.42184647042688,,,
376,,,1,1,25.62034350845338,-100.29476789168888,1,31.97459764625018,,,
379,,,1,1,25.642691228709893,-100.33745385915674,1,9.206515035011304,,,
383,,,1,1,25.619121866490715,-100.28683014677044,1,98.19158050587173,,,
388,,,1,1,25.63009517215549,-100.27596550099602,1,85.16309053455808,,,
397,,,1,1,25.615099014884926,-100.28031106767331,1,151.5068714035632,,,
401,,,1,1,25.622782057516694,-100.30649861107479,1,33.343911913322,,,
403,,,1,1,25.643669569098456,-100.27839029578985,1,84.97813613422174,,,
407,,,1,1,25.64370248956395,-100.27575936792937,1,112.03576494140536,,,
409,,,1,1,25.61986345340354,-100.28026556926982,1,105.95263184996043,,,
411,,,1,1,25.657143203539647,-100.3359650361033,1,224.10261877583605,,,
427,,,1,1,25.625639306024333,-100.28451937247779,1,101.31645299434297,,,
430,,,1,1,25.616210386319842,-100.28053710189512,1,178.09601044846872,,,
434,,,1,1,25.623075610783864,-100.28568965041799,1,214.14556864381004,,,
435,,,1,1,25.622741372907875,-100.29913465999356,1,40.49677451142561,,,
436,,,1,1,25.637985478806698,-100.3334107463327,1,120.02166458996126,,,
441,,,1,1,25.631426297285085,-100.29365811639208,1,10.133090103196828,,,
443,,,1,1,25.62489760510548,-100.29427639817204,1,1.81667357964235,,,
455,53.0,242.54678493538825,0,1,25.643692410948137,-100.30269120881371,1,34.85731019871144,25.642968839913546,-100.30115688390744,1.0
465,,,1,1,25.620043847814333,-100.29827586560843,1,102.04159624837804,,,
474,,,1,1,25.632377983780508,-100.27907073691357,1,1.691004122625667,,,
475,,,1,1,25.61695747967696,-100.31509379978161,1,50.50003082321051,,,
477,1543.0,247.2099708712624,0,1,25.631376873413778,-100.28937951246466,1,44.05351058376604,25.629896919097316,-100.29093366045392,1.0
478,,,1,1,25.62585440884148,-100.30670737061132,1,72.56069211628298,,,
479,1408.0,284.43416775725257,0,1,25.63342556686861,-100.28703671100516,1,56.964045385434204,25.631914537440682,-100.28553063678523,1.0
488,427.0,205.7705682111649,0,1,25.64428311643235,-100.31449061111918,1,51.122260799612306,25.642596295660088,-100.31316395348524,1.0
491,,,1,1,25.63274414812695,-100.27449052332128,1,48.17143584784409,,,
492,,,1,1,25.634891308363528,-100.31440043260967,1,222.21885548243162,,,
496,20.0,200.69042992346118,0,1,25.63956543997788,-100.30598899446589,1,45.41531054992129,25.638630761745237,-100.30697300849924,1.0
498,19.0,198.96821087687547,0,1,25.63312207850933,-100.28335953511994,1,41.981516689788094,25.634238117743163,-100.28431544086062,1.0
502,,,1,1,25.641080628837127,-100.30131404273358,1,118.73393817915053,,,
503,,,1,1,25.639548658653716,-100.32325136170333,1,105.17881883225917,,,
506,,,1,1,25.638224534651762,-100.31147355506239,1,12.416201989899275,,,
507,,,1,1,25.623194078651146,-100.28107655663464,1,127.05808707273953,,,
510,1543.0,305.92717014898517,0,1,25.62818643476878,-100.28901458635713,1,70.44595156837117,25.629896919097316,-100.29093366045392,1.0
523,,,1,1,25.642731723253284,-100.27520431145831,1,173.0220880258474,,,
531,,,1,1,25.63596803616262,-100.28611169364163,1,152.63917804418253,,,
534,2855.0,331.21760218798204,0,1,25.63828823623481,-100.30153634077843,1,40.27262599036573,25.639706286692704,-100.29936614199681,1.0
538,,,1,1,25.623252763286235,-100.30499661790854,1,0.0,,,
539,,,1,1,25.63862055351476,-100.32307078982242,1,102.93492505740257,,,
540,1584.0,334.5323055432957,0,1,25.63116975041824,-100.28298560868701,1,58.07155387779792,25.628310385838528,-100.28134217676387,1.0
543,2647.0,306.4269965427925,0,1,25.63638318217051,-100.2913865518617,1,399.87374222553296,25.634708650710497,-100.29095887696987,1.0
544,427.0,0.0,0,1,25.642596295660088,-100.31316395348524,1,102.80879257834088,25.642596295660088,-100.31316395348524,1.0
553,930.0,242.4986278586985,0,1,25.637242857571206,-100.30243572155672,1,215.36285448365857,25.637397057658692,-100.30452498794638,1.0
554,,,1,1,25.640539440513244,-100.32447330277827,1,40.64664379919933,,,
556,,,1,1,25.640440485854143,-100.31476225502199,1,31.99785082763396,,,
559,,,1,1,25.634730372462876,-100.27392649171577,1,25.78020023545564,,,
562,,,1,1,25.636401901976253,-100.32951866812587,1,31.944242446736485,,,
564,1543.0,144.84801632359427,0,1,25.62958312286028,-100.28968919872642,1,113.18641769980886,25.629896919097316,-100.29093366045392,1.0
567,,,1,1,25.641666331869633,-100.30855892239026,1,68.71385733299638,,,
571,,,1,1,25.627773267602823,-100.28453294466078,1,69.88694698627539,,,
574,,,1,1,25.627245561006664,-100.27457262965235,1,50.6085011419078,,,
583,,,1,1,25.645274866746977,-100.3296306472354,1,35.93416397205556,,,
584,930.0,203.74025509507956,0,1,25.637528100573807,-100.3028094329452,1,4.042497464989764,25.637397057658692,-100.30452498794638,1.0
589,2647.0,208.23462100850583,0,1,25.634293014309485,-100.28947847810228,1,5.729203930201619,25.634708650710497,-100.29095887696987,1.0
590,2855.0,193.89533666827663,0,1,25.639610009104505,-100.30003717975477,1,44.5426340670035,25.639706286692704,-100.29936614199681,1.0
591,,,1,1,25.620978798095884,-100.2986077127487,1,15.36567812532952,,,
593,,,1,1,25.62938403028597,-100.31584647810911,1,78.2319659662816,,,
595,1584.0,272.88987255783326,0,1,25.63080393384911,-100.28120696123837,1,97.1794986166401,25.628310385838528,-100.28134217676387,1.0
597,,,1,1,25.640252870753134,-100.33189493819137,1,163.9200381397559,,,
601,1543.0,335.82023010792125,0,1,25.63224683799733,-100.29162140508353,1,52.88629855613514,25.629896919097316,-100.29093366045392,1.0
602,,,1,1,25.636017484684285,-100.31849282389295,1,61.992717749734794,,,
607,,,1,1,25.617551349631782,-100.29247251448844,1,146.26248766649573,,,
614,,,1,1,25.625549014524708,-100.30106837983465,1,30.684160202761507,,,
616,427.0,82.83357584545313,0,1,25.643964330730615,-100.31287650259492,1,88.75288467766059,25.642596295660088,-100.31316395348524,1.0
618,,,1,1,25.61654258396227,-100.2942490561128,1,118.24255012552392,,,
620,,,1,1,25.63977807873811,-100.32468800899511,1,30.986503941542622,,,
621,,,1,1,25.639301720014675,-100.32123887336535,1,1.9039406570557962,,,
625,427.0,339.06282742987867,0,1,25.644789810828282,-100.31542615235483,1,55.00964870149115,25.642596295660088,-100.31316395348524,1.0
626,,,1,1,25.626571810347038,-100.30387946375802,1,42.29880070877249,,,
627,,,1,1,25.634713373457977,-100.28857089832151,1,77.68700734632243,,,
628,,,1,1,25.639987178068555,-100.27930617855944,1,44.732824188730966,,,
635,,,1,1,25.630543965851434,-100.2730309407855,1,84.80473098375879,,,
642,20.0,294.34835391224897,0,1,25.638001082689247,-100.30961180727653,1,64.20072703965205,25.638630761745237,-100.30697300849924,1.0
643,,,1,1,25.627001725522664,-100.30394184966231,1,34.03874884760018,,,
644,,,1,1,25.62585949770777,-100.30161576523459,1,13.093881629147447,,,
645,2647.0,208.49244544338177,0,1,25.633367561361172,-100.29149190328594,1,119.13850932051407,25.634708650710497,-100.29095887696987,1.0
651,,,1,1,25.641396388498332,-100.307938924247,1,48.95330203650068,,,
