i,p,dist_m,uncovered,cluster_solved,lat_i,lon_i,cluster_i,w_i,lat_p,lon_p,cluster_p
1835,5.0,316.98360473963874,0,3,25.668757215853926,-100.2639400386657,3,104.26143466693613,25.66949230314934,-100.26280809585057,3.0
1863,,,1,3,25.687240921356956,-100.25971333738431,3,148.7150226878741,,,
1864,2567.0,324.37394394492094,0,3,25.66464918392256,-100.27678645868704,3,36.94088390522473,25.6629822717345,-100.27393721508314,3.0
1873,,,1,3,25.671587650294406,-100.25989921019865,3,106.55491112830693,,,
1892,,,1,3,25.67605873652227,-100.26022139952603,3,64.09390880737443,,,
1893,34.0,307.56861430324653,0,3,25.67597634775008,-100.26767910849009,3,27.06051468687661,25.675970596854594,-100.26686259906006,3.0
1895,,,1,3,25.67134613222083,-100.26755004432287,3,0.0,,,
1907,14.0,363.56171033179555,0,3,25.67599072703593,-100.26483768201004,3,109.60647184549333,25.67596948502003,-100.26647713009457,3.0
1910,2858.0,166.6256956543558,0,3,25.677636985840604,-100.27316071852636,3,37.45061614846997,25.67768434221581,-100.27116512059479,3.0
1913,11.0,331.6783271240205,0,3,25.675108942132795,-100.26996277321639,3,48.54149972187344,25.67352359302248,-100.26994056964946,3.0
1945,,,1,3,25.65741368544144,-100.28151131605131,3,82.03488235826106,,,
1952,,,1,3,25.67029580598972,-100.2595550302134,3,98.42145613396175,,,
1960,5.0,208.02658195053314,0,3,25.67110569246983,-100.2624370777658,3,79.79308740825199,25.66949230314934,-100.26280809585057,3.0
1970,,,1,3,25.672305990587496,-100.25686418956171,3,17.64009635512337,,,
1975,,,1,3,25.67182459861995,-100.27339404199661,3,70.70812857444221,,,
1977,,,1,3,25.66697739318666,-100.25350536332208,3,55.319300502952686,,,
1987,,,1,3,25.67388356984332,-100.26219688805462,3,358.2393396734423,,,
2002,3063.0,156.7181586378425,0,3,25.661703626381673,-100.268949864593,3,71.11910549059559,25.662828247441897,-100.27016236227469,3.0
2073,,,1,3,25.670867886648924,-100.27462282724437,3,45.895455767157145,,,
2087,,,1,3,25.668162666755087,-100.25150663919943,3,136.34250361301122,,,
2098,,,1,3,25.657818027180202,-100.28240743655985,3,81.09159783423085,,,
2101,29.0,0.0,0,3,25.678257734263262,-100.26770424519577,3,109.60499866953504,25.678257734263262,-100.26770424519577,3.0
2105,2105.0,304.328113551925,0,3,25.670183447071256,-100.26914300036167,3,67.86787686628891,25.66785570126679,-100.26914432870288,3.0
2112,,,1,3,25.686105797261853,-100.25749581743119,3,2.752061886042834,,,
2121,1864.0,151.69929274442688,0,3,25.661435470788245,-100.2796382696011,3,43.93137189904323,25.66147840952765,-100.28115909376722,3.0
2126,,,1,3,25.663861878839874,-100.26756352185159,3,89.88684570483504,,,
2127,,,1,3,25.67389483725169,-100.26133072296767,3,35.94394153191908,,,
2130,2874.0,231.4708570892157,0,3,25.677161314806543,-100.2556474944901,3,62.34909390809171,25.677174770063598,-100.25333590548303,3.0
2134,,,1,3,25.687971632831157,-100.2653754714086,3,40.821561289139545,,,
2141,,,1,3,25.672941478146047,-100.27565682095013,3,35.22519764889359,,,
2157,,,1,3,25.67492799669241,-100.26590516554639,3,120.90960273145737,,,
2158,156.0,346.0875799570961,0,3,25.67163056807077,-100.2666286549291,3,292.13824068397963,25.67258082671206,-100.26503020384384,3.0
2168,41.0,264.36696198921027,0,3,25.674988785378133,-100.25198439255315,3,52.79681838269366,25.67269733216301,-100.25179895882799,3.0
2182,,,1,3,25.66730085607503,-100.25583062539788,3,114.51873235639474,,,
2218,,,1,3,25.68033001290934,-100.25684350105786,3,162.60805311940854,,,
2224,64.0,271.05078847476216,0,3,25.665325705934972,-100.28314052800383,3,84.53483189776735,25.667595313373354,-100.28480192284076,3.0
2226,,,1,3,25.68519685645135,-100.26389877251123,3,46.332157456522296,,,
2239,,,1,3,25.66653578988424,-100.27285422917514,3,90.02682444718006,,,
