i,p,dist_m,uncovered,cluster_solved,lat_i,lon_i,cluster_i,w_i,lat_p,lon_p,cluster_p
25,563.0,290.3093878561105,0,1,17.980422585182293,-92.95727156101432,1,49.66503099550305,17.979702014528215,-92.95867246593549,1.0
26,1092.0,38.892123981814294,0,1,17.977550745019222,-92.95597184294037,1,505.8287807102884,17.9774005104954,-92.95618499702512,1.0
28,,,1,1,17.988415086811283,-92.95454399049268,1,115.40479020569472,,,
30,1157.0,107.45507412783877,0,1,17.998132196420627,-92.95817061046783,1,7.634817295119182,17.997941327800124,-92.95630222691028,1.0
31,,,1,1,17.987334500707885,-92.94940521366394,1,345.92538291944265,,,
36,,,1,1,17.988109076943182,-92.95334372369281,1,9.577693299701927,,,
40,809.0,222.16844697378252,0,1,17.991586271168988,-92.95705921092632,1,21.357052149805686,17.99089781105062,-92.95588249777786,1.0
44,9.0,252.96196571446097,0,1,17.98486709657103,-92.95620891492328,1,101.00864191307112,17.983653164677637,-92.95633154628585,1.0
45,7.0,261.72869211004195,0,1,17.989816936099977,-92.94140075745439,1,7.6289946415780285,17.98925147027062,-92.94261961820669,1.0
51,,,1,1,18.00003395663335,-92.9538004089439,1,108.9658288192179,,,
53,809.0,312.37693250523006,0,1,17.991912987803182,-92.95766363478904,1,49.06757912749828,17.99089781105062,-92.95588249777786,1.0
54,,,1,1,17.997532858410047,-92.95465100641262,1,3.817408647559591,,,
55,,,1,1,17.978791509607206,-92.946225080404,1,37.998364938818966,,,
61,,,1,1,17.974306508610507,-92.95792352416521,1,148.99670154946,,,
66,809.0,304.88698266063557,0,1,17.99254479443043,-92.95618858900293,1,36.81850022741819,17.99089781105062,-92.95588249777786,1.0
72,,,1,1,17.992807014790188,-92.94800916411553,1,58.29986944519621,,,
76,,,1,1,17.989005381336156,-92.95165893051067,1,43.5057111639282,,,
78,,,1,1,17.983979730649814,-92.9483650156605,1,51.16459038910492,,,
79,,,1,1,17.97412018566208,-92.95550720484243,1,157.99119039302275,,,
84,,,1,1,17.98493561703796,-92.9530459449581,1,40.879830262325896,,,
85,,,1,1,17.999574862394834,-92.94619835466882,1,85.81681420676723,,,
98,0.0,344.64316275370146,0,1,17.974881198499737,-92.96209711297983,1,53.38612567915918,17.975176160098556,-92.95882959767793,1.0
101,,,1,1,17.984132994305977,-92.9508519868699,1,24.830218798837524,,,
103,,,1,1,17.97880177040809,-92.9613587885686,1,38.501760134451224,,,
108,585.0,313.868779368751,0,1,17.988916005099046,-92.94621966887564,1,467.7894014497364,17.987599851995494,-92.94549762565083,1.0
111,1112.0,293.96392832490045,0,1,17.979281032476475,-92.95602381298944,1,122.68627646465005,17.980244779772534,-92.95379610936791,1.0
119,809.0,262.20079959170886,0,1,17.993088114350115,-92.95600818540692,1,94.55340488236509,17.99089781105062,-92.95588249777786,1.0
123,1157.0,268.13949438399004,0,1,17.99938676221086,-92.95557070599483,1,90.59473187515034,17.997941327800124,-92.95630222691028,1.0
125,,,1,1,17.98512333133077,-92.94152827164324,1,78.9157940940878,,,
138,,,1,1,17.9786526296043,-92.94732672864849,1,124.35901363215662,,,
139,1112.0,308.741749278206,0,1,17.981151437087306,-92.95128412244145,1,64.35989164022622,17.980244779772534,-92.95379610936791,1.0
141,,,1,1,17.993333083491763,-92.95435753968563,1,64.08663425777246,,,
142,,,1,1,17.979972980163044,-92.9443695725894,1,74.66200975513271,,,
143,1157.0,354.0146098140442,0,1,17.995756816822944,-92.95608818938648,1,42.90165054976241,17.997941327800124,-92.95630222691028,1.0
144,809.0,278.577129602887,0,1,17.992423504460945,-92.95439936517718,1,85.65554553384577,17.99089781105062,-92.95588249777786,1.0
150,1157.0,222.25402392505222,0,1,17.9995178205214,-92.95789840938704,1,42.72416575509266,17.997941327800124,-92.95630222691028,1.0
