i,p,dist_m,uncovered,cluster_solved,lat_i,lon_i,cluster_i,w_i,lat_p,lon_p,cluster_p
1257,747.0,248.14602613959244,0,5,18.015628813361655,-92.95614374895803,5,101.03270718645899,18.014266957403557,-92.95847600442134,5.0
1260,,,1,5,18.008466038436197,-92.94207530643622,5,49.44169261066034,,,
1262,370.0,181.7479436197233,0,5,18.00389228914432,-92.93932796669043,5,44.578943640983496,18.003875927537138,-92.93836853355899,5.0
1267,212.0,90.9784811084407,0,5,18.013971900555525,-92.94751998159897,5,39.6778037547266,18.014731601059758,-92.94725348884562,5.0
1282,212.0,250.7122891850342,0,5,18.016918444449978,-92.94589287873418,5,29.098289626398188,18.014731601059758,-92.94725348884562,5.0
1284,204.0,235.08123260036098,0,5,18.005377703540255,-92.9339239139043,5,34.46818297061186,18.006412097902924,-92.93506120215284,5.0
1298,747.0,52.824167508873586,0,5,18.01512793274044,-92.95839232395294,5,151.63011931312053,18.014266957403557,-92.95847600442134,5.0
1302,,,1,5,18.00676582019519,-92.93178472644682,5,113.27020545280942,,,
1313,,,1,5,18.004609847147314,-92.94077499222747,5,117.13619424613736,,,
1337,,,1,5,18.00699941779675,-92.94043465667384,5,133.23599684377982,,,
1344,,,1,5,18.02082033107383,-92.95251124354762,5,89.54946631340464,,,
1353,835.0,0.0,0,5,18.0046695132665,-92.9404999056337,5,40.418515267409205,18.0046695132665,-92.9404999056337,5.0
1354,,,1,5,18.00556133480992,-92.94751687788343,5,87.36366266204274,,,
1361,747.0,263.14494275247455,0,5,18.013497738474523,-92.9586605919793,5,109.19182005340537,18.014266957403557,-92.95847600442134,5.0
1377,918.0,238.26623341960243,0,5,18.011065133510122,-92.95279442018004,5,35.49695283229131,18.012320110939108,-92.95139500455784,5.0
1402,370.0,362.3549880851891,0,5,18.005717358955692,-92.93656582663297,5,59.454536107256125,18.003875927537138,-92.93836853355899,5.0
1404,,,1,5,18.00998937269499,-92.93884897648392,5,17.139782035166828,,,
1446,918.0,185.12660924915477,0,5,18.012557521920307,-92.95273067408304,5,422.4690472270682,18.012320110939108,-92.95139500455784,5.0
1448,,,1,5,18.007837880384887,-92.94805952528037,5,106.77226356480334,,,
1452,212.0,80.52106476666519,0,5,18.013969679377677,-92.94703262969671,5,159.00565446712633,18.014731601059758,-92.94725348884562,5.0
1481,212.0,133.2279773306692,0,5,18.01383043101922,-92.9474713192216,5,82.4895815393761,18.014731601059758,-92.94725348884562,5.0
1487,718.0,76.5303836998492,0,5,18.011194462294533,-92.940523100599,5,301.95504623477024,18.012377877805196,-92.94069832188343,5.0
1489,718.0,330.4135955019212,0,5,18.009956171067465,-92.94107310033992,5,172.18192195263333,18.012377877805196,-92.94069832188343,5.0
1494,,,1,5,18.00415011172236,-92.94219058756728,5,627.6435047281944,,,
1495,,,1,5,18.00793799894707,-92.94085841401103,5,34.55543133810108,,,
1499,918.0,0.0,0,5,18.012320110939108,-92.95139500455784,5,25.30190739868741,18.012320110939108,-92.95139500455784,5.0
1507,212.0,8.42732066084325,0,5,18.014690546823672,-92.94771792663424,5,78.35095822503911,18.014731601059758,-92.94725348884562,5.0
1510,718.0,29.166010345146898,0,5,18.0116997998069,-92.94074048369076,5,171.32146193349828,18.012377877805196,-92.94069832188343,5.0
1518,204.0,241.76403699573922,0,5,18.007393192687523,-92.93297279548351,5,57.35231999037131,18.006412097902924,-92.93506120215284,5.0
1522,,,1,5,18.003856871932744,-92.93556473022595,5,52.87895625247315,,,
1527,212.0,133.2279773306692,0,5,18.013509087251617,-92.94706435822866,5,128.19967876161556,18.014731601059758,-92.94725348884562,5.0
1546,835.0,250.93235127532836,0,5,18.002552803830465,-92.9413813911248,5,68.39458068858181,18.0046695132665,-92.9404999056337,5.0
1554,,,1,5,18.005518997765268,-92.94034856016987,5,90.52177515012391,,,
1560,,,1,5,18.0131496414594,-92.9469244862466,5,32.91870430496021,,,
1584,,,1,5,18.01656029438179,-92.95732811389624,5,127.25320105907048,,,
1591,,,1,5,18.009159980509207,-92.94131067109711,5,71.7082740832615,,,
1592,370.0,247.91975264713957,0,5,18.00289857724957,-92.93794727661894,5,81.63671980582528,18.003875927537138,-92.93836853355899,5.0
1596,747.0,351.82594048744136,0,5,18.0154983500865,-92.95510248151184,5,31.547340430948754,18.014266957403557,-92.95847600442134,5.0
1603,204.0,209.05591540158554,0,5,18.00565204665934,-92.93576623535617,5,157.0084836017581,18.006412097902924,-92.93506120215284,5.0
1606,370.0,307.148265204875,0,5,18.00454988695983,-92.9390176620595,5,153.9726132280562,18.003875927537138,-92.93836853355899,5.0
1625,212.0,218.39180182067565,0,5,18.015767342927234,-92.94789275636613,5,66.17694544981723,18.014731601059758,-92.94725348884562,5.0
1628,204.0,261.53124610239865,0,5,18.0053334808336,-92.93611376684906,5,60.5548428172389,18.006412097902924,-92.93506120215284,5.0
1641,370.0,311.2770707497937,0,5,18.002072226767893,-92.9379767696599,5,89.18842805573901,18.003875927537138,-92.93836853355899,5.0
1665,,,1,5,18.015887457781808,-92.95300306664184,5,80.56513443048195,,,
1681,370.0,80.21428395356335,0,5,18.003224582057303,-92.93868284086098,5,210.04270744645822,18.003875927537138,-92.93836853355899,5.0
1692,204.0,112.90949481473018,0,5,18.00748362545539,-92.93575723006542,5,157.5881573036004,18.006412097902924,-92.93506120215284,5.0
1701,204.0,235.88415362200087,0,5,18.006772183277384,-92.93364732888008,5,25.280129485680547,18.006412097902924,-92.93506120215284,5.0
1709,204.0,289.15398702106046,0,5,18.00737119588562,-92.93734065733437,5,12.679286274315139,18.006412097902924,-92.93506120215284,5.0
1710,918.0,118.92785090999462,0,5,18.013289783380355,-92.95150597357406,5,93.11330731730772,18.012320110939108,-92.95139500455784,5.0
1713,,,1,5,18.003343471064827,-92.94138956085366,5,45.6892910160367,,,
1719,,,1,5,18.01536352207868,-92.94919446665675,5,37.2831966746523,,,
1721,918.0,285.0619379748422,0,5,18.013607005186355,-92.95388239190979,5,59.697255293982415,18.012320110939108,-92.95139500455784,5.0
1722,,,1,5,18.009642790450254,-92.94122753312637,5,86.21760262093369,,,
1723,212.0,31.127701095169247,0,5,18.015321489736912,-92.9477477585837,5,283.1515267090256,18.014731601059758,-92.94725348884562,5.0
1724,,,1,5,18.00819841817891,-92.9413743475683,5,57.495680584403296,,,
1750,,,1,5,18.010860467469772,-92.93630733703995,5,23.345386851806587,,,
1757,,,1,5,18.00537020429525,-92.94228300308697,5,57.47887601810593,,,
1765,204.0,148.5567151118944,0,5,18.00830080413073,-92.93415729450528,5,22.05708893232068,18.006412097902924,-92.93506120215284,5.0
1770,835.0,200.06746541877249,0,5,18.006016003334704,-92.9397317333992,5,92.18231408202256,18.0046695132665,-92.9404999056337,5.0
1773,747.0,331.02741073630136,0,5,18.012193639584257,-92.96038513715553,5,15.041226492539883,18.014266957403557,-92.95847600442134,5.0
1774,,,1,5,18.02049398706253,-92.95339700462925,5,130.98995085675256,,,
1781,718.0,246.96391318090153,0,5,18.010987340831022,-92.93892395509364,5,51.8222442895643,18.012377877805196,-92.94069832188343,5.0
1784,747.0,331.02741073630136,0,5,18.01155973263137,-92.96012508293765,5,427.92837210989074,18.014266957403557,-92.95847600442134,5.0
1809,212.0,346.05286130856615,0,5,18.01279594585628,-92.94666674641476,5,18.11906477441358,18.014731601059758,-92.94725348884562,5.0
1824,918.0,100.15634509387024,0,5,18.011519918477717,-92.9518564493244,5,66.32651352183014,18.012320110939108,-92.95139500455784,5.0
1832,718.0,300.23033960585235,0,5,18.012755332726897,-92.93949514658854,5,20.72390199185689,18.012377877805196,-92.94069832188343,5.0
1840,212.0,254.87975218078776,0,5,18.014816309165766,-92.94838261967696,5,73.42750368540118,18.014731601059758,-92.94725348884562,5.0
1848,204.0,302.3490940624117,0,5,18.006245642739554,-92.93660936175797,5,400.43193290270045,18.006412097902924,-92.93506120215284,5.0
