i,p,dist_m,uncovered,cluster_solved,lat_i,lon_i,cluster_i,w_i,lat_p,lon_p,cluster_p
7,421.0,284.9785455017537,0,5,19.415066369204133,-99.1772468297935,5,82.86341504468666,19.417384769982643,-99.17573564062188,5.0
16,25.0,303.4354052655227,0,5,19.412480329135153,-99.17868589431106,5,2.1353535793563445,19.41329811776897,-99.18027816405433,5.0
21,726.0,340.5824377375718,0,5,19.41503882835406,-99.17125946618921,5,348.84740109693945,19.412834032144417,-99.17219780100318,5.0
33,421.0,300.98628645839295,0,5,19.414447837230473,-99.17600749841688,5,43.336649117771714,19.417384769982643,-99.17573564062188,5.0
52,593.0,247.40109756539505,0,5,19.414854107570047,-99.18345741991016,5,119.33108844164637,19.4149875837975,-99.18450952170647,5.0
107,1049.0,345.22577428607644,0,5,19.419859426412575,-99.17827747447771,5,120.69494820783997,19.417737281929618,-99.17962172409736,5.0
109,1049.0,225.14516601194438,0,5,19.416158521439563,-99.1813327824097,5,346.2613406071051,19.417737281929618,-99.17962172409736,5.0
166,,,1,5,19.411593435501906,-99.1847310040284,5,71.0103251435814,,,
174,,,1,5,19.41087792425132,-99.19566199700887,5,19.073189187095934,,,
193,,,1,5,19.418384938383564,-99.18191997612472,5,7.917303130980577,,,
214,421.0,235.09602639492869,0,5,19.416803642061506,-99.17729478021471,5,16.337526548273328,19.417384769982643,-99.17573564062188,5.0
224,,,1,5,19.419462336796578,-99.17684799474084,5,3.9555265395843575,,,
225,593.0,124.9225881994362,0,5,19.413663672839128,-99.18391076177679,5,16.250578182547837,19.4149875837975,-99.18450952170647,5.0
242,548.0,297.4424668583348,0,5,19.411157935215233,-99.17729626326809,5,121.50588064565208,19.41055432665151,-99.17871394680127,5.0
243,,,1,5,19.416095555877707,-99.19307060006383,5,1.4660579130144091,,,
246,593.0,304.08334926607785,0,5,19.412736967449643,-99.18548716596774,5,82.33786948553298,19.4149875837975,-99.18450952170647,5.0
249,421.0,334.7378534475845,0,5,19.418910405791486,-99.17614788003226,5,91.61635265577793,19.417384769982643,-99.17573564062188,5.0
