i,p,dist_m,uncovered,cluster_solved,lat_i,lon_i,cluster_i,w_i,lat_p,lon_p,cluster_p
10,72.0,260.10335229256737,0,4,19.429527616219247,-99.15649732686211,4,5.018277748537908,19.42739944645469,-99.15639290868239,4.0
13,154.0,169.71176944359425,0,4,19.423349062238973,-99.15468618591244,4,156.50353395652377,19.422846969734685,-99.15631142851385,4.0
24,37.0,259.7713603693203,0,4,19.426021549887597,-99.15171085045064,4,21.62282492418219,19.42851450196029,-99.15086025598923,4.0
26,26.0,199.45409286169792,0,4,19.428995382815486,-99.157369631068,4,569.3778056740844,19.4311446686457,-99.15671273988865,4.0
42,1017.0,332.3683304162036,0,4,19.42523041395515,-99.16084706764447,4,15.037578151916549,19.42396436426864,-99.15824986264738,4.0
54,26.0,50.17209596610463,0,4,19.431180491398667,-99.15594129140986,4,121.32517329641986,19.4311446686457,-99.15671273988865,4.0
62,1017.0,40.71149456382101,0,4,19.42373857333093,-99.1592084017968,4,1555.0199662107957,19.42396436426864,-99.15824986264738,4.0
66,89.0,147.00429512896335,0,4,19.42198027172555,-99.15285928402268,4,28.509204011422607,19.421514231195705,-99.15290321126035,4.0
74,72.0,337.6653910171594,0,4,19.425143096746048,-99.15547749660578,4,89.7508678163844,19.42739944645469,-99.15639290868239,4.0
81,862.0,242.00000173133364,0,4,19.420855581244584,-99.15848509677352,4,149.4976993017182,19.422591494625483,-99.15748597013369,4.0
84,154.0,0.0,0,4,19.422846969734685,-99.15631142851385,4,13.74844938454493,19.422846969734685,-99.15631142851385,4.0
89,89.0,360.05938215123746,0,4,19.420409758816504,-99.15359971209311,4,18.458066612902474,19.421514231195705,-99.15290321126035,4.0
120,154.0,232.1638537811193,0,4,19.42380800432941,-99.15441864500856,4,1008.3734886487154,19.422846969734685,-99.15631142851385,4.0
126,45.0,113.65399586299039,0,4,19.421157202474763,-99.15175614406516,4,511.72720248431506,19.421734697387635,-99.15276647714077,4.0
