i,p,dist_m,uncovered,cluster_solved,lat_i,lon_i,cluster_i,w_i,lat_p,lon_p,cluster_p
18,935.0,245.26620687883667,0,7,19.414045180115714,-99.16219136716748,7,195.7403589421384,19.41542274633008,-99.16430515321946,7.0
19,64.0,108.9274583035296,0,7,19.411562566113965,-99.16539923611796,7,7.784651502265285,19.412181648801802,-99.16697666574565,7.0
30,1050.0,73.49322082050526,0,7,19.411518465211,-99.15832981133568,7,367.2292187264785,19.411981674146833,-99.1575203524656,7.0
38,524.0,278.0105407448554,0,7,19.417269195722387,-99.15884547911102,7,146.32549175040296,19.419592945740085,-99.15942982619573,7.0
61,91.0,42.431771077651305,0,7,19.416836093659864,-99.16448935294902,7,94.23884363766622,19.41760160768272,-99.16534911028619,7.0
76,1050.0,344.3903419594996,0,7,19.409224325017785,-99.15874585331144,7,9.980910783105575,19.411981674146833,-99.1575203524656,7.0
77,64.0,73.87632652745512,0,7,19.4123092523827,-99.16553819557662,7,418.88904446165964,19.412181648801802,-99.16697666574565,7.0
80,149.0,0.0,0,7,19.41698890454517,-99.16824482817893,7,54.91906679122616,19.41698890454517,-99.16824482817893,7.0
83,1050.0,248.01233423467102,0,7,19.41211649998625,-99.15629353347248,7,335.8919754107916,19.411981674146833,-99.1575203524656,7.0
90,524.0,86.05721172913336,0,7,19.418841940510237,-99.1592351961097,7,44.48054840708573,19.419592945740085,-99.15942982619573,7.0
93,692.0,217.9951682032779,0,7,19.41408763058351,-99.16823529719252,7,283.19974739134545,19.412427446008753,-99.16781763654649,7.0
102,935.0,211.54558336716673,0,7,19.41532470286268,-99.16614283809166,7,50.985810672374406,19.41542274633008,-99.16430515321946,7.0
108,692.0,297.2037584322972,0,7,19.410843752123576,-99.17006592547591,7,4.931052561467721,19.412427446008753,-99.16781763654649,7.0
112,32.0,67.99829803743454,0,7,19.411905334914604,-99.1636649109365,7,42.74930400008478,19.411447323307378,-99.16355204592928,7.0
130,935.0,226.69700354540564,0,7,19.413704457310505,-99.16286791524881,7,21.30922339326746,19.41542274633008,-99.16430515321946,7.0
137,692.0,143.14405323969203,0,7,19.412510633472642,-99.16919007478073,7,93.85589653108495,19.412427446008753,-99.16781763654649,7.0
139,524.0,8.896809604558443,0,7,19.419304362829543,-99.16073058771185,7,50.03998956349023,19.419592945740085,-99.15942982619573,7.0
150,63.0,173.0195315815351,0,7,19.419045233420178,-99.16569560357749,7,173.55124189910853,19.41974147607637,-99.1644409184409,7.0
156,2.0,316.32008531887914,0,7,19.41499937665489,-99.17013308918212,7,333.30298023105615,19.414976929086656,-99.16870870084648,7.0
