i,p,dist_m,uncovered,cluster_solved,lat_i,lon_i,cluster_i,w_i,lat_p,lon_p,cluster_p
3,73.0,155.79814016964266,0,10,19.429245527105927,-99.16639539499047,10,66.9378871883962,19.430021322966347,-99.16722721257094,10.0
17,31.0,216.00775160731703,0,10,19.43196260916997,-99.16118708881804,10,214.70417747424827,19.43399760746657,-99.1612285264697,10.0
20,107.0,0.0,0,10,19.437990026824295,-99.16212781536802,10,14.704794364593152,19.437990026824295,-99.16212781536802,10.0
29,87.0,233.27060565663984,0,10,19.430713827506313,-99.16239011903616,10,42.64896536196404,19.431362129230944,-99.16435780073051,10.0
45,107.0,135.50839040259342,0,10,19.4367756696079,-99.16242953059223,10,297.0297120514497,19.437990026824295,-99.16212781536802,10.0
46,124.0,0.0,0,10,19.434515882760838,-99.16706788867594,10,900.4599400202806,19.434515882760838,-99.16706788867594,10.0
64,87.0,61.08140045566396,0,10,19.431840039517162,-99.16332550108112,10,176.6980801754316,19.431362129230944,-99.16435780073051,10.0
67,475.0,121.27776812440435,0,10,19.439504127736466,-99.16966814663766,10,98.44740977080043,19.438024587601685,-99.16948659357156,10.0
104,6.0,0.0,0,10,19.43252767960261,-99.16499869716257,10,51.41671577741112,19.43252767960261,-99.16499869716257,10.0
116,9.0,0.0,0,10,19.43010616642617,-99.16368898759151,10,68.90017552595222,19.43010616642617,-99.16368898759151,10.0
122,8.0,265.0549768138099,0,10,19.43141890699742,-99.17045211042303,10,88.99457459777321,19.43265075452833,-99.16778934120991,10.0
125,453.0,170.18004035946882,0,10,19.43580185001658,-99.16383728242192,10,55.46138250476048,19.437282603434728,-99.16462872203628,10.0
158,74.0,97.79878124652163,0,10,19.435231273245325,-99.16914573997313,10,37.05805392512994,19.43522866128791,-99.16967503829184,10.0
160,215.0,267.8488643121263,0,10,19.4394154551465,-99.17311909694557,10,30.25614405893685,19.439951648345954,-99.17447136117842,10.0
177,215.0,0.0,0,10,19.439951648345954,-99.17447136117842,10,599.8977189292228,19.439951648345954,-99.17447136117842,10.0
188,,,1,10,19.433732576623186,-99.16006357656592,10,293.4811354883163,,,
195,28.0,230.03841072313008,0,10,19.435595655501416,-99.16272208057453,10,75.30617421345279,19.434503282648638,-99.16297873392425,10.0
227,,,1,10,19.43851638074913,-99.15997865531627,10,52.4631118786358,,,
240,17.0,0.0,0,10,19.43272252888644,-99.1639584385305,10,420.37132214526196,19.43272252888644,-99.1639584385305,10.0
258,453.0,42.23413103161103,0,10,19.43600050468027,-99.16497451878386,10,591.6607701537253,19.437282603434728,-99.16462872203628,10.0
303,475.0,91.96618240001115,0,10,19.43903541964527,-99.16885739505987,10,3.048900092558254,19.438024587601685,-99.16948659357156,10.0
318,568.0,265.0184176849325,0,10,19.438867896974344,-99.17104320995779,10,360.3797882130825,19.438443510766433,-99.17227881235577,10.0
344,82.0,285.9036878051186,0,10,19.435234713386723,-99.16629425435018,10,313.7119444309841,19.433253864459513,-99.16567017796888,10.0
370,568.0,265.0184176849325,0,10,19.438004084095404,-99.171574675045,10,46.58820932433691,19.438443510766433,-99.17227881235577,10.0
377,73.0,266.36708608144124,0,10,19.43029220323234,-99.1665768131445,10,128.05533799470277,19.430021322966347,-99.16722721257094,10.0
397,87.0,233.77486420757234,0,10,19.432160028537385,-99.16229815031157,10,381.9317105068114,19.431362129230944,-99.16435780073051,10.0
401,51.0,171.73992398758637,0,10,19.434733139683452,-99.16412643164011,10,378.52824425641427,19.434014045648972,-99.16361664243361,10.0
404,9.0,250.61976877309544,0,10,19.4298592394566,-99.16510519645077,10,90.39231761872186,19.43010616642617,-99.16368898759151,10.0
442,17.0,209.19282053087505,0,10,19.431978247694015,-99.16619039626924,10,36.69300411085849,19.43272252888644,-99.1639584385305,10.0
471,9.0,250.61976877309544,0,10,19.42926149786391,-99.1647713786582,10,918.0790731459083,19.43010616642617,-99.16368898759151,10.0
491,453.0,327.9569171605222,0,10,19.438696332017436,-99.16539847494457,10,115.33098591040907,19.437282603434728,-99.16462872203628,10.0
495,74.0,281.1538307789114,0,10,19.43620493831241,-99.17139915235032,10,174.97482084141984,19.43522866128791,-99.16967503829184,10.0
511,568.0,64.03362678194604,0,10,19.43797767981557,-99.17301850492002,10,15.80616375175261,19.438443510766433,-99.17227881235577,10.0
524,31.0,0.0,0,10,19.43399760746657,-99.1612285264697,10,154.26425798408243,19.43399760746657,-99.1612285264697,10.0
566,8.0,146.4716596583027,0,10,19.43203981250984,-99.16909035046216,10,380.73952664726147,19.43265075452833,-99.16778934120991,10.0
572,60.0,140.979773715749,0,10,19.43307914844295,-99.17126215656182,10,32.39635228598557,19.432095341068464,-99.17157280234765,10.0
578,475.0,0.0,0,10,19.438024587601685,-99.16948659357156,10,152.53808179949684,19.438024587601685,-99.16948659357156,10.0
579,51.0,126.04654313265564,0,10,19.434253027450467,-99.16209961535853,10,498.3755515020208,19.434014045648972,-99.16361664243361,10.0
654,9.0,192.0553557561894,0,10,19.428618785286666,-99.16605614831813,10,34.903915185389046,19.43010616642617,-99.16368898759151,10.0
673,453.0,77.63463003601915,0,10,19.437526634877905,-99.16571434851895,10,1819.9190072698166,19.437282603434728,-99.16462872203628,10.0
712,568.0,0.0,0,10,19.438443510766433,-99.17227881235577,10,640.2179210367818,19.438443510766433,-99.17227881235577,10.0
723,475.0,283.21047406535683,0,10,19.437865879852264,-99.16729384510768,10,112.62288733514883,19.438024587601685,-99.16948659357156,10.0
764,51.0,0.0,0,10,19.434014045648972,-99.16361664243361,10,344.61668497590415,19.434014045648972,-99.16361664243361,10.0
798,73.0,75.49995440049254,0,10,19.429722339670402,-99.16789772249204,10,7.750400494157078,19.430021322966347,-99.16722721257094,10.0
843,475.0,254.58017168812057,0,10,19.438471020540955,-99.17033679161115,10,125.4865326304691,19.438024587601685,-99.16948659357156,10.0
877,31.0,297.0915860806191,0,10,19.432329463577922,-99.16019852196455,10,134.46603192650687,19.43399760746657,-99.1612285264697,10.0
895,74.0,329.92683465746956,0,10,19.436458797527532,-99.16750531320183,10,203.46702455835876,19.43522866128791,-99.16967503829184,10.0
964,82.0,90.92922758501018,0,10,19.43322068890785,-99.16636251591389,10,41.897930287596296,19.433253864459513,-99.16567017796888,10.0
987,124.0,96.73097449158769,0,10,19.433796015651605,-99.16763062490209,10,26.60724984752545,19.434515882760838,-99.16706788867594,10.0
