id,lat,lon,cluster,opened,cluster_solved
95,19.41698890454517,-99.16824482817893,7,1,7
443,19.41476967889705,-99.15825057067441,7,1,7
774,19.419592945740085,-99.15942982619573,7,1,7
1069,19.412427446008753,-99.16781763654649,7,1,7
1247,19.418416330347284,-99.1564900192075,7,1,7
1519,19.41542274633008,-99.16430515321946,7,1,7
1707,19.411981674146833,-99.1575203524656,7,1,7
